"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
16.0,11852.834167181054,10676.004219655555,174.98276799870587,2007.4563433380793,282.5672059211489,27.25076089941228,400.7544988646486,17.126885397149955
16.0,11916.437056936828,16100.238744286182,177.71441342651505,2935.814741814173,167.411135592521,29.34651037991785,692.5057152031451,13.161014858849553
16.0,12288.823291414445,12543.922799465026,149.23575754199356,2538.0042573942405,337.4353231122799,40.12258748356441,783.1791517588881,14.359139761992855
16.0,12403.280763240213,13823.02909331111,144.84403927155756,2175.5841334170127,215.19474411928022,23.512108198856023,419.62676843637723,9.895706171287493
16.0,12820.102579044202,4887.415436517657,140.04697902541102,1750.4110138997903,379.31393819771256,34.804964136068364,518.7377168595507,15.936395694893928
16.0,12943.15181608111,10769.161390128638,166.02080342825258,1605.7155481578277,258.76908329676786,27.30522804886125,489.26000354304244,19.197146699460657
16.0,13079.685368995837,8179.560403041166,137.46107851292697,1642.5683527581057,309.0728971429436,36.15977432819847,700.7996762938986,16.92318469916722
16.0,13743.010136923447,3697.7724362453864,159.75252228417628,3235.962023005389,284.12429835323934,30.32836697557644,487.26816088818697,10.149327989669796
16.0,14292.891113428928,12312.35307399138,146.66719153235474,1314.3514184679323,245.92025986203814,20.36072224214727,293.3581046034111,14.222327257546064
16.0,14524.299474507556,10544.067476171798,114.81649287399614,1169.4258128731738,213.9932913791946,21.53048997108614,366.62324393986194,10.635349939731592
16.0,14657.18293501154,11663.441338672716,165.19965728766127,1798.9326114693174,228.49175147109483,36.412803111072925,876.2225057829537,22.2289546529524
16.0,15116.36241465774,3516.9908570815746,164.79682232763756,2587.887236749457,240.9633013314957,28.53717597912231,489.64066811203264,12.554148476488896
16.0,15161.652176853158,10247.778472996952,134.81411772427288,1605.650472108214,214.27472334267475,25.61892280286644,464.0356559814326,12.292123281406475
16.0,15372.279947095032,8681.227726725272,156.22799608757495,1307.0634305058863,238.48161181737976,31.777247071436275,683.3463132668047,23.93049313340892
16.0,16376.102146870351,7258.220982573336,188.9422097163628,2950.592443957907,246.95480493810695,31.224574624294714,589.6976578511644,15.531365684171762
17.0,2287.481876689089,15942.541817812373,157.4421315637105,1476.6230502918709,236.45246154005156,31.434445210804043,718.7484186209018,21.378039849295064
17.0,2420.6192306171642,11823.815174214635,191.55226157035665,2712.6369144120135,215.2036411577062,26.416010837556833,501.2869435209435,14.87566839018134
17.0,4329.78425413472,7041.3199580421215,152.79675808673764,2313.2665613017507,260.57688868877705,29.236791249846615,529.7846921423683,12.365088978317997
17.0,4271.1089457230055,8366.997598220003,148.82268279350282,2181.943091793392,229.8317231269957,20.64245750330198,278.8967794396258,9.35694987750142
17.0,4793.0804919229995,9772.817308758273,185.44854734408773,2660.192284639505,268.9792433597583,29.46526602187681,498.3263926797262,15.701962769369809
17.0,4723.171343668795,11557.80630792348,157.7144540296816,1422.5988671096416,248.02862007442192,26.339785888175506,489.8697684079563,18.914840436477252
17.0,4685.846300015609,15228.599956172688,157.44904392901984,3987.481952205518,390.5196690193716,35.22972833793502,518.3510649676485,9.250344876398037
17.0,4836.013675994525,12620.18621954295,141.09546559849667,1152.0042081314452,314.7317405139503,35.51782692628683,703.494992085558,24.645415742597535
17.0,5126.02818899664,13980.340159771098,144.75958454242382,2079.13041848042,332.4931172203147,29.418007144933586,431.21109393704256,12.418345837175837
17.0,5890.964652095256,7118.216042637543,126.79900411849465,1529.848405613679,281.39843423653076,25.001846398847064,347.26234562570863,11.25525797655129
17.0,5801.160437549652,13292.053376386712,150.920487691486,2115.396441565909,318.486649264164,29.409706146047814,448.57087846263494,13.203692729652964
17.0,6390.092575165669,6511.896319981712,163.77411215365774,2083.8102347845183,323.2532320698861,39.70745763975855,704.3817709645751,20.5613039016275
17.0,6505.506051340563,6018.710729357224,143.21009683358312,2111.3983960526193,357.7306046504412,30.962503275049336,435.77509996433304,12.543116254663515
17.0,7098.703087192209,3747.132082465011,152.67382143785903,2053.2065218822027,264.54975522009215,30.036001907993484,584.622826249425,14.13515117436958
17.0,7124.7526033913255,8773.077093742992,130.99470910346776,1100.5532520865106,262.8604709901132,22.264910309996644,361.2046626628632,14.673013406770686
17.0,7457.952870316938,6768.292944109185,143.7749369220079,1804.6532967201936,332.4619521894856,32.80839297179954,552.4436248392119,15.42600663775479
17.0,7420.383194720445,9902.183464494407,144.7834047079195,1813.232944349315,237.98964788978103,24.61012576570988,403.2074318469084,12.112194529197518
17.0,7747.519131294753,14416.43381271766,133.45255702290982,1181.1521349350048,270.24543115644695,27.350208497371487,455.4496037237972,17.010954992242695
17.0,8618.301253199814,4001.7786849434597,195.14307187317294,4591.003426293626,342.0901469407273,35.91381605100965,562.9012644077002,12.310117585199766
17.0,8570.917733185819,7773.98085663576,118.41778273728967,1480.8669041916353,303.497351446835,54.01013263790621,1376.8265387111253,20.41468939162552
17.0,8733.872332264871,15393.256061315773,199.24926456685034,2862.5453661671636,288.5869064467715,28.844002582281576,424.96376575268175,16.46314646436317
17.0,8803.164578573935,13705.796164994852,122.50763688605416,1651.7025697625977,270.05155206923143,26.480302788625078,452.1829470569263,10.337007001493655
17.0,9168.86702487682,7861.952739069916,126.0639345562941,1220.0119637342257,279.3852615754107,37.313536645867174,680.1342440425981,19.63802830371793
17.0,9126.986443346415,17349.464399026598,197.88138408277803,2892.6507120926863,169.67918362028269,30.218971631185063,754.9464342358724,16.776616164005908
17.0,9457.275166812664,13288.97238184941,134.8432385219509,1234.4402937025013,285.48541668411355,25.746969386707256,403.9625739726987,15.773576241761583
17.0,9599.35307782364,9045.502618162109,156.34257862395748,2376.202233874798,280.21428509863637,33.19174733050968,660.3328775375954,14.072552096069266
17.0,9864.242468034838,5796.584454676966,161.20726759582226,2835.4959099799394,359.2691445742949,27.81870512485311,343.60679021841077,10.837595454700041
17.0,10640.988601743175,13968.171908432592,137.92332392681786,1259.2680910026686,241.27801063311435,24.096443067953278,407.0941113837542,15.243300480920462
17.0,11095.719904499532,12422.56765909551,138.02500226490318,1520.2945648076302,294.8288245635082,28.258097468622477,459.3417037807286,14.704712979846981
17.0,11394.135914497678,10843.523020354633,130.85626621422233,1391.3035185933334,284.53237591685524,35.376496308464425,674.9900614277045,17.69873603226049
17.0,11781.455026644913,8446.90568940077,131.76059701090742,1450.8676998666,295.60061985882925,23.492125730452777,303.87749860867507,12.03252338496115
17.0,11854.898648148961,10655.902208481868,122.8707557250637,1059.905718806681,280.3330237167871,37.57949737192026,752.1768746935765,21.55330400501291
17.0,11901.59160092356,16155.565314804053,140.79439559244605,2853.0576408768306,187.5444519452374,33.67874115298337,936.2919528600141,9.872351460921783
17.0,12087.633906318275,5771.4480644716905,156.9729573536104,3752.262689834992,380.72274560250736,43.129704943476305,721.8673139092806,11.628319287440455
17.0,12364.839810511616,13804.847144307647,192.2237320757187,2289.2452834986875,198.9694764760042,24.53928721176334,486.942809428623,16.459779570744853
17.0,12822.696773705879,4845.268542272198,159.95178098562613,2340.467612633561,369.6680238086361,26.076413907497674,315.6201529744052,12.072407584847117
17.0,12978.263099925214,8130.4224167098155,136.54594078805883,1514.0781943432808,292.95977724249144,28.638752967994495,468.6960686793976,14.637505872999574
17.0,13000.93499495037,10743.133429420956,143.50185925235527,1526.3220030802536,251.2768058137048,27.91957298656927,526.3717140440076,15.594387751431299
17.0,13132.615870869104,9288.312384836438,199.1373521634163,3171.878494925211,269.8755957804391,30.544255356142216,555.4244321591033,15.706949302635667
17.0,13283.25336607711,11569.877309175301,197.4578889537602,1902.1769477082596,271.30429676352617,24.712874678908484,379.2899062687176,20.761916006012665
17.0,13509.555216488548,13646.869603149196,196.08390427804267,2835.979298400656,216.639573520541,35.753118293233385,818.7726943712802,19.598782057975864
17.0,13726.24511327591,3703.1329315085018,163.27401533783416,3765.9004250929306,279.672862182623,30.008946255205522,457.60622165530884,9.11024741395339
17.0,14465.445263881571,7609.929837512659,101.55956292915447,783.4413520275895,302.1587638834129,43.46843435501088,1013.5629413012999,22.91352045167979
17.0,14474.375582833916,10587.030495917403,127.22995721455547,1680.982595489196,207.13910102882028,21.308842695373293,358.59097610128146,9.16355592908018
17.0,14667.330120306373,11701.095630236417,154.4127007022885,2264.5127975750556,220.71408822230293,34.660795195911774,864.0491985811958,14.958495143912163
17.0,15118.618521969394,3540.1251148725773,170.49406270821828,3091.1109535325286,224.41781885544466,26.490524521482033,465.0068568852908,10.649662413533195
17.0,15202.10225286413,10255.623332165715,165.35807735367894,2107.86283937469,186.77811543870922,20.274745701901505,344.86386408415325,11.469774365090052
17.0,15360.208301783992,8560.39898569214,157.04814108116807,2045.5568044724546,227.51209587253481,24.273699947440107,393.23558107126087,12.44047851843879
17.0,16018.706000805223,9119.052036879584,139.09944377294897,1280.623904644462,196.92630480673947,27.182523202453215,635.3468437489954,16.947715831517243
18.0,2107.139032874126,13865.102363678392,106.39965993631792,738.4761914549376,314.5618505806514,38.349207376412515,742.1682950588695,23.599881591000752
18.0,2438.4118524996215,11636.860214719134,153.52725444844833,1482.3246310843065,220.68153966537793,27.454392173841775,585.6767530796635,17.941824293134566
18.0,3209.423290162621,11869.558475716258,180.22123551284437,1779.4909970657125,253.91451495753816,21.548388219264254,297.11753887718976,16.492337197217072
18.0,4385.011477601226,6993.494870041491,183.04013382267217,2256.5903962697703,246.67972174958265,28.286288741513204,496.9668442374701,17.26045410447144
18.0,4289.2028172812325,8358.885252680968,141.19232123133472,2497.770620621511,219.76919900766453,20.00173313923424,280.73061837691705,7.428563729356108
18.0,4652.371367465382,15238.548046002108,182.12214451813816,4970.571028353851,366.13741018226415,35.22586218710722,505.4800541554227,9.872301025149676
18.0,4845.070650490126,10557.850084053689,130.18261805658477,1063.291131201265,253.77420635202614,22.28947599623797,338.64935513149845,14.989496915435211
18.0,5101.622693955488,13983.07016163835,128.2191135520619,1272.0596954650475,345.5856159179268,38.00264372498457,714.2377512894543,19.823081621214712
18.0,5752.13944723253,10125.771719205422,89.23522866833147,695.0159521592566,285.8923001899078,40.34305207527893,882.9848736241996,18.683490419923906
18.0,5674.386552907214,11741.211101897334,198.6507983749692,2437.605442445088,249.71017341506288,23.65402343259296,345.87051875217685,15.982572668374461
18.0,5901.141414246767,7103.777885866977,157.52970780616303,1240.8313611819674,275.4334140264196,24.227984194589702,359.5764906909694,19.933638372851597
18.0,5847.703743354812,13280.38298692024,135.0556588541581,1753.871480492637,293.96702195411495,27.745889995564823,453.0014794750325,12.16245187331047
18.0,6384.633623124585,6562.160036700564,141.80297262324476,1435.4637636574066,300.5972455211548,21.68421904221678,260.4230794996622,12.999132985643223
18.0,7050.458117678495,3807.179128299831,157.1872883555465,2041.8628774128463,254.96035596612694,29.013952075222186,526.1217700308756,14.55706221655725
18.0,7145.63440863461,8731.056348425753,140.62114882030164,1113.2499332501554,253.02370846715385,16.973617402992456,197.79343185457654,13.217113974712165
18.0,7403.802460586887,9877.378838137836,141.64146982239927,1528.3765957757323,235.41602995646372,25.48167931345537,480.18240721500064,14.032745460276063
18.0,7804.806302674625,14322.141379637473,180.35733226239964,2091.8444070463133,261.62624328713406,26.138956058719064,420.537317573964,16.806238587988084
18.0,8257.456994291751,8769.485749899914,195.46445821099698,4835.132669069501,292.44629042226023,70.08215868815371,2117.5051810251102,21.941047003394747
18.0,8520.697895216825,3976.6686356638625,133.17616303657388,1986.5232378369883,374.3041929908022,52.14834612103975,1196.0683410012523,18.64041800883175
18.0,8717.342682547775,15420.366505730972,167.8643441885381,2512.8797336541156,288.7927190061719,32.077729228550396,552.1782486464319,14.808905407696853
18.0,8783.413541803518,13697.209185526426,136.3609949905679,1638.742850653953,266.66806649042695,27.40592822638407,475.396754842165,13.048484930954562
18.0,9175.442892242496,7857.128391349851,121.2001948100426,1402.5522431137365,259.85087294735064,38.013772057471144,799.5151275063567,16.20014401349845
18.0,9520.842903062925,13276.620586877403,181.81998931051277,2543.8375395459598,268.6481312153574,30.49618058649325,562.9756543732722,16.274341156195053
18.0,9478.855730113535,16630.977400901396,186.23488765877863,2122.2440468306477,214.45723874414267,28.286001383226854,576.450730044305,18.90993350438306
18.0,9606.29825710372,9033.768618422639,170.02710972861772,2890.939919515557,274.1019031127506,29.717674689445477,531.6741521709182,12.428918095207502
18.0,9851.8055237245,5788.318578905693,177.91230832669112,2761.1175735285797,338.3595030491739,20.784003125930617,207.24257614164117,10.467355913436363
